Symbol,Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
SPY|20241220|460.00C,SPY,421.16,Call,460,2024-12-20,444,23.97,24.33,24.69,24.05,5297,15479,-9,16.55%,"14:41 ET"
SMH|20240119|160.00C,SMH,142.7,Call,160,2024-01-19,108,3.3,3.35,3.4,3.38,17840,5238,-9,27.19%,"15:20 ET"
QQQ|20231010|354.00C,QQQ,354.2,Call,354,2023-10-10,7,4.66,4.68,4.69,4.62,533,152,-9,22.89%,"15:18 ET"
KWEB|20231013|26.50P,KWEB,26.75,Put,26.5,2023-10-13,10,0.5,0.51,0.51,0.5,574,1362,-9,36.09%,"15:07 ET"
QQQ|20240621|300.00P,QQQ,354.2,Put,300,2024-06-21,262,8.55,8.57,8.58,8.51,592,21162,-9,28.10%,"15:00 ET"
SPY|20240621|390.00P,SPY,421.16,Put,390,2024-06-21,262,12.27,12.45,12.62,12.5,538,25396,-8,21.29%,"14:24 ET"
SPY|20231103|422.00C,SPY,421.16,Call,422,2023-11-03,31,9.43,9.44,9.45,9.39,716,658,-8,18.73%,"15:18 ET"
XBI|20231006|76.50P,XBI,70.5,Put,76.5,2023-10-06,3,5.8,5.88,5.95,6.62,956,945,-8,47.21%,"10:53 ET"
GLD|20240621|175.00P,GLD,169.2,Put,175,2024-06-21,262,8.35,8.43,8.5,8.5,1172,690,-8,13.81%,"15:14 ET"
XLE|20231215|102.00C,XLE,88.52,Call,102,2023-12-15,73,0.51,0.52,0.52,0.48,2005,1358,-8,23.99%,"14:52 ET"
XLF|20240315|29.00P,XLF,32.31,Put,29,2024-03-15,164,0.66,0.67,0.67,0.64,3003,12952,-8,24.84%,"12:02 ET"
SLV|20240419|25.00C,SLV,19.44,Call,25,2024-04-19,199,0.41,0.42,0.42,0.41,9593,8170,-8,30.27%,"11:56 ET"
SPY|20231005|421.00C,SPY,421.16,Call,421,2023-10-05,2,2.67,2.68,2.68,2.69,13377,142,-8,21.32%,"15:21 ET"
XLI|20231020|104.00C,XLI,99.65,Call,104,2023-10-20,17,0.25,0.27,0.28,0.26,41429,38086,-8,17.42%,"15:13 ET"
GLD|20240621|190.00C,GLD,169.2,Call,190,2024-06-21,262,3.4,3.47,3.55,3.5,1242,3731,-7,14.39%,"15:13 ET"
HYG|20231020|73.50P,HYG,72.19,Put,73.5,2023-10-20,17,1.34,1.38,1.42,1.42,3509,29943,-7,10.64%,"15:18 ET"
SPY|20231020|414.00P,SPY,421.16,Put,414,2023-10-20,17,3.8,3.81,3.82,3.88,6115,14744,-7,19.48%,"15:18 ET"
QQQ|20240315|365.00C,QQQ,354.2,Call,365,2024-03-15,164,19.71,19.74,19.76,19.62,1079,7405,-7,22.05%,"15:15 ET"
SPY|20231215|320.00P,SPY,421.16,Put,320,2023-12-15,73,0.72,0.73,0.73,0.74,511,35303,-6,34.38%,"15:14 ET"
QQQ|20240920|300.00P,QQQ,354.2,Put,300,2024-09-20,353,10.92,11.02,11.12,11.08,518,2764,-6,27.87%,"15:14 ET"
TLT|20231103|93.00C,TLT,85.07,Call,93,2023-11-03,31,0.27,0.29,0.3,0.29,536,981,-6,23.15%,"15:21 ET"
VXX|20231006|24.00C,VXX,25.59,Call,24,2023-10-06,3,2.03,2.06,2.09,2.14,567,2074,-6,100.57%,"15:17 ET"
LQD|20231215|100.00P,LQD,99.44,Put,100,2023-12-15,73,2.34,2.39,2.44,2.3,779,800,-6,13.98%,"14:14 ET"
DIA|20231006|338.00P,DIA,329.73,Put,338,2023-10-06,3,8.4,8.55,8.7,8.8,786,2817,-6,18.10%,"15:15 ET"
UVXY|20231013|19.00C,UVXY,18.57,Call,19,2023-10-13,10,1.72,1.75,1.77,1.74,840,432,-6,149.54%,"15:21 ET"
QQQ|20231027|391.00C,QQQ,354.2,Call,391,2023-10-27,24,0.15,0.16,0.16,0.16,1026,225,-6,18.87%,"15:15 ET"
IWM|20240119|210.00P,IWM,171.2,Put,210,2024-01-19,108,38.86,38.95,39.04,39.01,1042,239,-6,26.09%,"15:11 ET"
SMH|20231020|144.00P,SMH,142.7,Put,144,2023-10-20,17,4.15,4.2,4.25,4.35,1462,2099,-6,29.94%,"15:08 ET"
TLT|20231020|81.00P,TLT,85.07,Put,81,2023-10-20,17,0.51,0.52,0.52,0.52,1241,1043,-5,27.09%,"15:20 ET"
SPY|20231013|406.00P,SPY,421.16,Put,406,2023-10-13,10,1.18,1.19,1.19,1.22,2415,6230,-5,21.91%,"15:11 ET"
QQQ|20231117|330.00P,QQQ,354.2,Put,330,2023-11-17,45,3.63,3.64,3.64,3.67,8405,29886,-5,26.36%,"15:19 ET"
UVXY|20240119|12.00P,UVXY,18.57,Put,12,2024-01-19,108,1.11,1.14,1.17,1.15,532,4280,-5,112.15%,"15:08 ET"
HYG|20231117|75.00P,HYG,72.19,Put,75,2023-11-17,45,2.97,3.06,3.15,3.1,535,11008,-5,14.59%,"14:16 ET"
IWM|20231117|181.00P,IWM,171.2,Put,181,2023-11-17,45,10.68,10.74,10.79,10.8,637,2778,-5,18.70%,"15:15 ET"
QQQ|20231020|363.00P,QQQ,354.2,Put,363,2023-10-20,17,11.4,11.43,11.46,11.4,658,5812,-5,20.83%,"15:20 ET"
UVIX|20231027|4.00P,UVIX,4.19,Put,4,2023-10-27,24,0.6,0.65,0.7,0.76,767,997,-5,183.76%,"13:19 ET"
QQQ|20240119|225.00P,QQQ,354.2,Put,225,2024-01-19,108,0.41,0.42,0.42,0.4,939,8409,-5,41.17%,"15:08 ET"
SPY|20231117|408.00P,SPY,421.16,Put,408,2023-11-17,45,5.34,5.35,5.36,5.4,1132,34547,-5,19.51%,"15:18 ET"
IWM|20240315|174.00P,IWM,171.2,Put,174,2024-03-15,164,9.69,9.72,9.74,9.57,507,248,-4,20.84%,"14:53 ET"
TQQQ|20240621|45.00C,TQQQ,34.32,Call,45,2024-06-21,262,3.65,3.7,3.75,3.7,510,2873,-4,56.67%,"15:07 ET"
VXX|20231020|29.00C,VXX,25.59,Call,29,2023-10-20,17,1.21,1.23,1.25,1.28,511,755,-4,106.44%,"15:17 ET"
DIA|20240119|315.00P,DIA,329.73,Put,315,2024-01-19,108,5.4,5.48,5.55,5.21,618,2320,-4,18.38%,"13:48 ET"
XLU|20231215|66.00P,XLU,56.86,Put,66,2023-12-15,73,9.05,9.1,9.15,9.2,639,204,-4,21.29%,"15:11 ET"
EWZ|20240119|31.00C,EWZ,29.16,Call,31,2024-01-19,108,0.99,1.02,1.04,1,880,9086,-4,26.08%,"15:14 ET"
KRE|20240119|44.00P,KRE,39.93,Put,44,2024-01-19,108,5.15,5.23,5.3,5.19,1067,12139,-4,32.61%,"15:07 ET"
FXI|20231006|26.00P,FXI,25.74,Put,26,2023-10-06,3,0.44,0.45,0.46,0.43,1688,10319,-4,32.90%,"15:19 ET"
EWZ|20240119|25.00P,EWZ,29.16,Put,25,2024-01-19,108,0.7,0.71,0.72,0.69,2591,37640,-4,38.49%,"15:07 ET"
XLF|20231020|32.00C,XLF,32.31,Call,32,2023-10-20,17,0.82,0.83,0.84,0.82,2629,2088,-4,22.86%,"15:08 ET"
SPY|20231013|442.50P,SPY,421.16,Put,442.5,2023-10-13,10,21.39,21.53,21.67,21.62,3159,1804,-4,18.63%,"15:00 ET"
IEF|20231020|92.00P,IEF,89.85,Put,92,2023-10-20,17,2.19,2.22,2.24,2.22,1375,1392,-3,11.31%,"15:10 ET"
FXI|20231020|25.00P,FXI,25.74,Put,25,2023-10-20,17,0.35,0.37,0.38,0.36,1570,53813,-3,30.88%,"14:50 ET"
XHB|20231020|74.00P,XHB,73.73,Put,74,2023-10-20,17,2.07,2.08,2.09,2.19,2173,439,-3,29.89%,"14:29 ET"
ARKG|20231020|28.00P,ARKG,26.49,Put,28,2023-10-20,17,1.85,1.88,1.9,1.8,2621,2951,-3,41.50%,"15:01 ET"
IWM|20240315|154.00P,IWM,171.2,Put,154,2024-03-15,164,3.63,3.65,3.67,3.46,2896,2180,-3,24.93%,"12:18 ET"
QQQ|20231027|360.00C,QQQ,354.2,Call,360,2023-10-27,24,6.01,6.02,6.03,6,3015,3119,-3,22.44%,"15:07 ET"
SPY|20231006|411.00P,SPY,421.16,Put,411,2023-10-06,3,0.55,0.56,0.56,0.57,3888,10346,-3,23.39%,"15:20 ET"
ARKK|20231020|42.00C,ARKK,37.94,Call,42,2023-10-20,17,0.2,0.21,0.21,0.2,4072,4602,-3,39.57%,"14:36 ET"
QQQ|20240621|250.00P,QQQ,354.2,Put,250,2024-06-21,262,3.11,3.12,3.13,3.14,502,20480,-3,32.82%,"14:23 ET"
XLE|20231020|88.00P,XLE,88.52,Put,88,2023-10-20,17,1.64,1.65,1.66,1.69,518,9637,-3,25.48%,"15:16 ET"
SPY|20231020|458.00P,SPY,421.16,Put,458,2023-10-20,17,36.88,37.02,37.16,37.33,595,148,-3,24.07%,"15:11 ET"
QQQ|20231011|363.00C,QQQ,354.2,Call,363,2023-10-11,8,1.46,1.46,1.47,1.45,686,558,-3,21.30%,"15:19 ET"
SQQQ|20231020|19.00C,SQQQ,21.13,Call,19,2023-10-20,17,2.49,2.5,2.51,2.5,794,16767,-3,61.70%,"15:21 ET"
SQQQ|20240119|18.00P,SQQQ,21.13,Put,18,2024-01-19,108,1.32,1.35,1.37,1.34,1015,2384,-3,64.72%,"15:13 ET"
XLE|20231020|82.00P,XLE,88.52,Put,82,2023-10-20,17,0.29,0.3,0.3,0.32,1019,5870,-3,29.55%,"13:49 ET"
UVXY|20231013|18.50C,UVXY,18.57,Call,18.5,2023-10-13,10,1.9,1.93,1.96,1.99,520,449,-2,146.62%,"15:08 ET"
SVXY|20231117|80.00C,SVXY,82.06,Call,80,2023-11-17,45,5.9,6,6.1,5.99,540,724,-2,42.04%,"15:19 ET"
EEM|20231020|37.00P,EEM,37.28,Put,37,2023-10-20,17,0.49,0.5,0.51,0.49,617,58257,-2,19.87%,"15:18 ET"
XLY|20240119|170.00C,XLY,157.18,Call,170,2024-01-19,108,3,3.08,3.15,3.3,697,919,-2,20.42%,"11:57 ET"
KBE|20231020|38.00P,KBE,35.31,Put,38,2023-10-20,17,2.8,2.85,2.9,2.7,1003,1072,-2,27.56%,"10:45 ET"
DIA|20231215|331.00P,DIA,329.73,Put,331,2023-12-15,73,8.55,8.68,8.8,8.8,1031,102,-2,16.14%,"14:23 ET"
XRT|20231215|58.00P,XRT,59.23,Put,58,2023-12-15,73,1.89,1.96,2.03,1.95,1331,680,-2,25.80%,"14:21 ET"
GLD|20240315|190.00C,GLD,169.2,Call,190,2024-03-15,164,1.54,1.56,1.58,1.59,1523,19880,-2,14.25%,"15:20 ET"
EWZ|20231020|29.50P,EWZ,29.16,Put,29.5,2023-10-20,17,0.94,0.95,0.95,0.96,2382,6839,-2,30.40%,"15:17 ET"
SPY|20240315|476.00C,SPY,421.16,Call,476,2024-03-15,164,2.31,2.35,2.39,2.3,2516,496,-2,13.12%,"13:51 ET"
GLD|20231006|177.50P,GLD,169.2,Put,177.5,2023-10-06,3,8.2,8.25,8.3,8.35,4850,2331,-2,27.63%,"15:11 ET"
XLI|20240315|80.00P,XLI,99.65,Put,80,2024-03-15,164,0.7,0.72,0.74,0.76,5000,7500,-2,27.30%,"13:10 ET"
SLV|20240419|26.00C,SLV,19.44,Call,26,2024-04-19,199,0.33,0.34,0.34,0.34,5269,14037,-2,31.56%,"14:47 ET"
UVXY|20231006|17.50P,UVXY,18.57,Put,17.5,2023-10-06,3,0.57,0.59,0.6,0.58,5958,231,-2,166.59%,"15:20 ET"
IWM|20251219|160.00P,IWM,171.2,Put,160,2025-12-19,808,12.64,12.75,12.86,12.69,8001,509,-2,23.12%,"12:42 ET"
FXI|20231117|25.85P,FXI,25.74,Put,25.85,2023-11-17,45,1.03,1.05,1.07,1.02,10065,79124,-2,28.44%,"12:17 ET"
XLF|20240119|30.00P,XLF,32.31,Put,30,2024-01-19,108,0.61,0.62,0.62,0.63,1432,64210,-1,23.74%,"15:19 ET"
KRE|20231020|48.00P,KRE,39.93,Put,48,2023-10-20,17,8.15,8.2,8.25,8.25,1447,1277,-1,51.90%,"15:07 ET"
MSOS|20231215|10.00C,MSOS,7.61,Call,10,2023-12-15,73,0.56,0.58,0.59,0.58,1543,11986,-1,91.42%,"14:45 ET"
SPY|20231006|447.00P,SPY,421.16,Put,447,2023-10-06,3,25.89,26.03,26.17,26.18,1895,495,-1,36.71%,"15:11 ET"
EFA|20231215|62.00P,EFA,67.06,Put,62,2023-12-15,73,0.65,0.67,0.69,0.69,2036,5071,-1,20.72%,"14:38 ET"
SPY|20231117|418.00C,SPY,421.16,Call,418,2023-11-17,45,14.04,14.06,14.07,14.02,2830,5379,-1,19.18%,"15:00 ET"
KRE|20231215|36.00P,KRE,39.93,Put,36,2023-12-15,73,1,1.01,1.02,1.01,3514,5960,-1,37.98%,"15:09 ET"
EFA|20231020|65.00P,EFA,67.06,Put,65,2023-10-20,17,0.41,0.43,0.45,0.43,5317,55503,-1,20.48%,"15:20 ET"
XRT|20231020|64.00C,XRT,59.23,Call,64,2023-10-20,17,0.11,0.11,0.12,0.11,12012,1676,-1,24.66%,"15:08 ET"
SPY|20231020|448.00P,SPY,421.16,Put,448,2023-10-20,17,26.89,27.03,27.16,27.18,27553,6612,-1,18.99%,"15:11 ET"
XRT|20231215|65.00C,XRT,59.23,Call,65,2023-12-15,73,0.61,0.68,0.74,0.71,500,2055,-1,22.77%,"11:29 ET"
GLD|20231117|180.00C,GLD,169.2,Call,180,2023-11-17,45,0.45,0.46,0.46,0.45,504,16776,-1,13.01%,"15:16 ET"
TAN|20240119|45.00P,TAN,47.56,Put,45,2024-01-19,108,2.75,2.85,2.95,2.87,511,850,-1,42.67%,"14:32 ET"
SPY|20231215|469.00C,SPY,421.16,Call,469,2023-12-15,73,0.56,0.57,0.57,0.57,526,9757,-1,13.53%,"14:56 ET"
SPY|20241220|330.00P,SPY,421.16,Put,330,2024-12-20,444,7.64,7.99,8.34,7.92,548,13224,-1,25.62%,"13:56 ET"
XRT|20231020|57.00P,XRT,59.23,Put,57,2023-10-20,17,0.53,0.54,0.55,0.56,566,6956,-1,27.81%,"15:13 ET"
XHB|20231117|74.00P,XHB,73.73,Put,74,2023-11-17,45,3,3.05,3.1,3.12,575,235,-1,29.13%,"14:15 ET"
SPY|20231229|458.00C,SPY,421.16,Call,458,2023-12-29,87,1.82,1.84,1.85,1.83,663,436,-1,13.32%,"13:49 ET"
SILJ|20231020|8.00P,SILJ,8.13,Put,8,2023-10-20,17,0.15,0.2,0.25,0.2,685,653,-1,40.29%,"14:42 ET"
GDX|20240119|26.00C,GDX,26.08,Call,26,2024-01-19,108,1.9,1.93,1.96,1.88,743,14588,-1,28.66%,"14:30 ET"
TAN|20240119|55.00P,TAN,47.56,Put,55,2024-01-19,108,8.5,8.65,8.8,8.6,771,3048,-1,38.95%,"14:40 ET"
XLY|20240119|135.00P,XLY,157.18,Put,135,2024-01-19,108,1.93,1.97,2.01,1.98,775,4904,-1,30.16%,"14:23 ET"
SPY|20240119|405.00C,SPY,421.16,Call,405,2024-01-19,108,29.95,30.02,30.08,29.92,818,9072,-1,19.48%,"15:18 ET"
XLF|20240315|33.00P,XLF,32.31,Put,33,2024-03-15,164,1.78,1.8,1.81,1.8,860,7229,-1,19.46%,"15:16 ET"
QQQ|20240119|260.00P,QQQ,354.2,Put,260,2024-01-19,108,1.02,1.03,1.03,1,878,23737,-1,34.84%,"15:01 ET"
TNA|20231020|33.00P,TNA,26.08,Put,33,2023-10-20,17,6.95,7,7.05,7,942,1521,-1,63.51%,"14:56 ET"
TLT|20231215|77.00P,TLT,85.07,Put,77,2023-12-15,73,0.84,0.86,0.88,0.86,951,555,-1,25.57%,"15:15 ET"
QQQ|20231117|335.00C,QQQ,354.2,Call,335,2023-11-17,45,25.93,26,26.07,26.24,1047,1730,-1,26.38%,"14:57 ET"
SPY|20240621|340.00P,SPY,421.16,Put,340,2024-06-21,262,5.31,5.34,5.37,5.31,1102,11149,-1,25.66%,"14:29 ET"
UVIX|20231020|3.00C,UVIX,4.19,Call,3,2023-10-20,17,1.25,1.3,1.35,1.32,1104,5849,-1,149.52%,"14:19 ET"
SOXL|20231013|14.00P,SOXL,17.74,Put,14,2023-10-13,10,0.12,0.13,0.13,0.12,1137,481,-1,108.14%,"15:16 ET"
IWM|20250620|150.00P,IWM,171.2,Put,150,2025-06-20,626,8.38,8.45,8.51,8.15,500,6914,unch,24.62%,"10:24 ET"
KWEB|20231215|23.00P,KWEB,26.75,Put,23,2023-12-15,73,0.41,0.43,0.44,0.41,500,230,unch,38.93%,"10:05 ET"
MCHI|20231117|37.66P,MCHI,42.24,Put,37.66,2023-11-17,45,0.3,0.35,0.4,0.3,500,501,unch,31.32%,"09:31 ET"
OIH|20240119|315.00P,OIH,338.02,Put,315,2024-01-19,108,15.1,15.3,15.5,15.5,500,102,unch,37.90%,"10:12 ET"
SVIX|20231117|34.00C,SVIX,25.16,Call,34,2023-11-17,45,0.15,0.28,0.4,0.33,500,450,unch,67.16%,"14:55 ET"
SVIX|20240119|26.00P,SVIX,25.16,Put,26,2024-01-19,108,4.1,4.45,4.8,3.9,500,564,unch,75.68%,"12:08 ET"
SVXY|20231117|70.00C,SVXY,82.06,Call,70,2023-11-17,45,13.4,13.6,13.8,13.6,500,534,unch,51.21%,"14:10 ET"
MCHI|20231020|40.00P,MCHI,42.24,Put,40,2023-10-20,17,0.25,0.3,0.35,0.25,501,608,unch,28.76%,"10:05 ET"
SOXX|20231117|460.00C,SOXX,464.49,Call,460,2023-11-17,45,23.8,24,24.2,26.2,501,754,unch,30.86%,"12:10 ET"
XHB|20231215|73.00C,XHB,73.73,Call,73,2023-12-15,73,4.35,4.4,4.45,4.35,501,124,unch,28.34%,"15:20 ET"
XRT|20231215|68.00C,XRT,59.23,Call,68,2023-12-15,73,0.21,0.27,0.32,0.26,503,207,unch,21.80%,"11:38 ET"
SMH|20240621|145.00P,SMH,142.7,Put,145,2024-06-21,262,13.8,13.93,14.05,13.8,506,1883,unch,31.18%,"14:57 ET"
HYG|20240119|67.00P,HYG,72.19,Put,67,2024-01-19,108,0.44,0.49,0.54,0.49,509,634,unch,15.61%,"14:07 ET"
IWM|20231027|200.00P,IWM,171.2,Put,200,2023-10-27,24,28.9,28.95,29,28.91,510,130,unch,0.00%,"15:17 ET"
BITO|20250620|9.00C,BITO,13.91,Call,9,2025-06-20,626,3.95,4.68,5.4,5.25,518,3173,unch,0.00%,"11:56 ET"
SPY|20241220|370.00P,SPY,421.16,Put,370,2024-12-20,444,13.47,13.91,14.35,14,519,10259,unch,23.00%,"14:18 ET"
IWM|20231117|135.00P,IWM,171.2,Put,135,2023-11-17,45,0.22,0.23,0.23,0.22,525,961,unch,36.37%,"14:58 ET"
IWM|20240315|200.00C,IWM,171.2,Call,200,2024-03-15,164,1.32,1.34,1.36,1.34,529,31191,unch,17.83%,"15:17 ET"
SVIX|20240119|29.00P,SVIX,25.16,Put,29,2024-01-19,108,5.9,6.2,6.5,5.85,534,527,unch,71.91%,"11:58 ET"
EWZ|20240119|29.00C,EWZ,29.16,Call,29,2024-01-19,108,1.87,1.9,1.92,1.89,535,3901,unch,27.28%,"15:14 ET"
IWM|20240621|161.00P,IWM,171.2,Put,161,2024-06-21,262,6.95,6.97,6.98,6.91,536,637,unch,23.17%,"11:40 ET"
XLV|20231013|122.00P,XLV,127.42,Put,122,2023-10-13,10,0.21,0.22,0.24,0.23,541,102,unch,21.73%,"15:17 ET"
GLD|20231117|181.00P,GLD,169.2,Put,181,2023-11-17,45,11.65,11.75,11.85,11.85,550,336,unch,16.60%,"15:11 ET"
VXX|20240119|30.00C,VXX,25.59,Call,30,2024-01-19,108,3.2,3.28,3.35,3.25,559,1066,unch,82.39%,"15:05 ET"
TBT|20231020|45.00C,TBT,42.34,Call,45,2023-10-20,17,0.92,0.94,0.95,0.95,562,292,unch,52.63%,"15:01 ET"
QQQ|20240119|335.00C,QQQ,354.2,Call,335,2024-01-19,108,32.76,32.86,32.97,32.83,566,5004,unch,24.58%,"15:21 ET"
QQQ|20231013|354.00C,QQQ,354.2,Call,354,2023-10-13,10,6.03,6.05,6.06,5.99,572,882,unch,24.71%,"15:18 ET"
QQQ|20231013|380.00P,QQQ,354.2,Put,380,2023-10-13,10,25.79,25.92,26.06,26.01,573,128,unch,25.21%,"15:11 ET"
QQQ|20231215|410.00C,QQQ,354.2,Call,410,2023-12-15,73,0.55,0.56,0.56,0.55,577,16395,unch,17.89%,"13:49 ET"
UVXY|20250117|21.00P,UVXY,18.57,Put,21,2025-01-17,472,11.15,11.65,12.15,11.67,580,285,unch,139.69%,"12:53 ET"
GLD|20231013|180.50P,GLD,169.2,Put,180.5,2023-10-13,10,11.2,11.25,11.3,11.35,588,133,unch,22.63%,"15:11 ET"
SPY|20250117|250.00P,SPY,421.16,Put,250,2025-01-17,472,2.83,2.88,2.93,2.92,600,1060,unch,32.41%,"14:17 ET"
XHB|20250117|70.00P,XHB,73.73,Put,70,2025-01-17,472,6,6.38,6.75,6.2,600,129,unch,29.77%,"13:23 ET"
HYG|20240119|65.00P,HYG,72.19,Put,65,2024-01-19,108,0.31,0.33,0.36,0.31,601,16958,unch,16.84%,"14:14 ET"
XHB|20240119|67.00P,XHB,73.73,Put,67,2024-01-19,108,1.95,1.98,2.02,1.95,605,559,unch,31.61%,"12:33 ET"
XLK|20240119|150.00P,XLK,162.52,Put,150,2024-01-19,108,3.3,3.38,3.45,3.35,608,2723,unch,26.08%,"14:24 ET"
IWM|20240621|163.00P,IWM,171.2,Put,163,2024-06-21,262,7.52,7.54,7.56,7.34,611,561,unch,22.82%,"12:25 ET"
HYG|20240216|63.00P,HYG,72.19,Put,63,2024-02-16,136,0.3,0.33,0.37,0.31,620,220,unch,18.21%,"14:37 ET"
DIA|20231013|325.00P,DIA,329.73,Put,325,2023-10-13,10,1.77,1.79,1.81,1.8,626,131,unch,17.42%,"15:19 ET"
DIA|20231020|360.00P,DIA,329.73,Put,360,2023-10-20,17,30.15,30.48,30.8,30.85,630,150,unch,28.88%,"15:12 ET"
EWZ|20240119|23.00P,EWZ,29.16,Put,23,2024-01-19,108,0.38,0.39,0.4,0.34,633,3559,unch,40.85%,"12:34 ET"
XLI|20231215|114.00P,XLI,99.65,Put,114,2023-12-15,73,14.4,14.45,14.5,14.5,635,316,unch,23.12%,"15:11 ET"
DIA|20240119|370.00P,DIA,329.73,Put,370,2024-01-19,108,40.35,40.55,40.75,40.95,640,176,unch,18.33%,"15:12 ET"
QQQ|20240315|369.00C,QQQ,354.2,Call,369,2024-03-15,164,17.63,17.66,17.68,17.84,642,983,unch,21.65%,"14:48 ET"
FXI|20240119|30.85C,FXI,25.74,Call,30.85,2024-01-19,108,0.23,0.24,0.25,0.23,650,33187,unch,26.94%,"14:33 ET"
SVXY|20240315|90.00P,SVXY,82.06,Put,90,2024-03-15,164,10.2,12.25,14.3,12,650,711,unch,36.68%,"14:12 ET"
QQQ|20231027|356.00C,QQQ,354.2,Call,356,2023-10-27,24,8.04,8.06,8.07,7.99,681,327,unch,23.27%,"15:11 ET"
XLI|20231020|108.00P,XLI,99.65,Put,108,2023-10-20,17,8.4,8.45,8.5,8.5,700,219,unch,25.00%,"15:11 ET"
QQQ|20231020|400.00P,QQQ,354.2,Put,400,2023-10-20,17,45.77,45.91,46.05,45.94,706,155,unch,33.20%,"15:11 ET"
TAN|20240119|55.00C,TAN,47.56,Call,55,2024-01-19,108,1.4,1.45,1.5,1.4,724,1677,unch,34.96%,"15:10 ET"
QQQ|20231215|409.00C,QQQ,354.2,Call,409,2023-12-15,73,0.59,0.6,0.6,0.61,729,1588,unch,17.91%,"13:32 ET"
SPY|20241220|395.00C,SPY,421.16,Call,395,2024-12-20,444,63.15,63.75,64.34,63.69,738,3923,unch,20.85%,"14:04 ET"
XLB|20240621|70.00P,XLB,77.39,Put,70,2024-06-21,262,2.3,2.45,2.6,2.3,750,676,unch,23.63%,"11:57 ET"
EWW|20240119|64.78C,EWW,55.83,Call,64.78,2024-01-19,108,0.2,0.25,0.3,0.3,752,1657,unch,19.66%,"15:19 ET"
EWZ|20240119|21.00P,EWZ,29.16,Put,21,2024-01-19,108,0.2,0.21,0.22,0.18,759,16282,unch,43.82%,"12:31 ET"
XBI|20240621|115.00P,XBI,70.5,Put,115,2024-06-21,262,44.2,44.38,44.55,44.28,759,700,unch,45.58%,"15:09 ET"
GLD|20231020|179.50P,GLD,169.2,Put,179.5,2023-10-20,17,10.2,10.25,10.3,10.35,800,585,unch,17.68%,"15:11 ET"
XLP|20231215|75.00P,XLP,67.87,Put,75,2023-12-15,73,6.8,7.03,7.25,7.15,800,701,unch,18.33%,"15:04 ET"
XLU|20250620|55.00P,XLU,56.86,Put,55,2025-06-20,626,3.95,4.2,4.45,4.52,800,720,unch,21.26%,"14:12 ET"
VXX|20231215|24.00P,VXX,25.59,Put,24,2023-12-15,73,2.62,2.65,2.68,2.6,802,1357,unch,81.08%,"15:13 ET"
ARKK|20240119|38.00P,ARKK,37.94,Put,38,2024-01-19,108,3.05,3.1,3.15,3.12,805,10009,unch,40.70%,"15:15 ET"
XLE|20250620|70.00P,XLE,88.52,Put,70,2025-06-20,626,4.2,4.28,4.35,4.35,850,1172,unch,31.96%,"12:45 ET"
ARKK|20240119|37.00P,ARKK,37.94,Put,37,2024-01-19,108,2.62,2.64,2.66,2.65,854,2253,unch,41.06%,"15:15 ET"
KRE|20240621|39.00C,KRE,39.93,Call,39,2024-06-21,262,5.15,5.23,5.3,5.3,856,267,unch,32.30%,"14:58 ET"
SPY|20240628|495.00C,SPY,421.16,Call,495,2024-06-28,269,3.01,3.07,3.13,3.07,856,273,unch,12.99%,"15:01 ET"
EWZ|20240621|24.00P,EWZ,29.16,Put,24,2024-06-21,262,1.28,1.31,1.33,1.22,859,250,unch,38.56%,"13:52 ET"
EWZ|20240315|25.00P,EWZ,29.16,Put,25,2024-03-15,164,1,1.02,1.03,1,859,1460,unch,37.03%,"14:27 ET"
GLD|20240119|190.00P,GLD,169.2,Put,190,2024-01-19,108,20.65,20.75,20.85,20.85,860,280,unch,19.34%,"15:11 ET"
XBI|20231020|81.00P,XBI,70.5,Put,81,2023-10-20,17,10.3,10.38,10.45,10.8,866,866,unch,36.57%,"14:32 ET"
QQQ|20240621|395.00C,QQQ,354.2,Call,395,2024-06-21,262,14.28,14.32,14.35,14.5,874,8174,unch,20.47%,"14:36 ET"
XLF|20240119|31.00P,XLF,32.31,Put,31,2024-01-19,108,0.83,0.84,0.84,0.85,896,34089,unch,22.12%,"14:21 ET"
TQQQ|20250117|43.00C,TQQQ,34.32,Call,43,2025-01-17,472,6.85,7,7.15,7,898,1010,unch,58.15%,"13:56 ET"
EEM|20231215|42.00P,EEM,37.28,Put,42,2023-12-15,73,4.65,4.73,4.8,4.7,900,2570,unch,21.58%,"15:12 ET"
GLD|20231215|184.00P,GLD,169.2,Put,184,2023-12-15,73,14.65,14.75,14.85,14.85,900,648,unch,17.01%,"15:11 ET"
KRE|20231020|49.00P,KRE,39.93,Put,49,2023-10-20,17,9.15,9.2,9.25,9.25,924,454,unch,56.41%,"15:05 ET"
IWM|20231020|200.00P,IWM,171.2,Put,200,2023-10-20,17,28.91,28.96,29,29.03,927,217,unch,0.00%,"15:11 ET"
IWM|20240920|135.00P,IWM,171.2,Put,135,2024-09-20,353,3.21,3.25,3.28,3.27,928,8337,unch,27.51%,"15:17 ET"
LQD|20231020|108.00P,LQD,99.44,Put,108,2023-10-20,17,8.45,8.52,8.6,8.6,932,932,unch,26.37%,"14:38 ET"
